hgnc_id	uniprot_id
HGNC:7128	Q9UHC1
HGNC:21355	Q5VWP3
HGNC:26617	Q8NB16
HGNC:7134	Q03111
HGNC:7136	P42568
HGNC:7138	P55198
HGNC:16063	P55197
HGNC:16997	Q13015
HGNC:7141	P12872
HGNC:4495	O43193
HGNC:29643	Q9BV36
HGNC:24825	Q9BVC4
HGNC:11645	Q9UH92
HGNC:17055	Q9HAP2
HGNC:12744	Q9NP71
HGNC:7150	O95822
HGNC:18871	Q8IVH4
HGNC:19331	Q96EY8
HGNC:24525	Q9Y4U1
HGNC:25221	Q9H3L0
HGNC:7153	Q15546
HGNC:30133	Q8IY49
HGNC:7154	P08473
HGNC:14668	Q495T6
HGNC:28100	Q8N4V1
HGNC:7155	P03956
HGNC:7166	P08253
HGNC:7173	P08254
HGNC:7174	P09237
HGNC:7175	P22894
HGNC:7176	P14780
HGNC:7156	P09238
HGNC:7157	P24347
HGNC:7158	P39900
HGNC:7159	P45452
HGNC:7160	P50281
HGNC:7161	P51511
HGNC:7162	P51512
HGNC:7163	Q9ULZ9
HGNC:7165	Q99542
HGNC:7167	O60882
HGNC:14357	Q8N119
HGNC:7171	O75900
HGNC:7172	Q9Y5R2
HGNC:44421	A0A0U1RRL7
HGNC:14246	Q9NPA2
HGNC:14249	Q9NRE1
HGNC:14250	Q9H306
HGNC:14366	Q9H239
HGNC:7178	Q13201
HGNC:19888	Q9H8L6
HGNC:13824	Q96T76
HGNC:21475	Q6ZRQ5
HGNC:7526	P22033
HGNC:7180	Q10571
HGNC:7181	P51948
HGNC:24839	Q9BWT6
HGNC:7183	P41218
HGNC:29636	Q8NEH6
HGNC:7188	Q99583
HGNC:4979	P50219
HGNC:16658	Q96BY2
HGNC:16015	Q9H8S9
HGNC:29801	Q7L9L4
HGNC:24904	Q70IA6
HGNC:29802	Q96BX8
HGNC:23825	Q86TA1
HGNC:29800	Q70IA8
HGNC:17261	Q9Y3A3
HGNC:7189	Q13875
HGNC:18234	Q96EN8
HGNC:7190	Q9NZB8
HGNC:7193	O96007|O96033
HGNC:15765	O95396
HGNC:7197	Q16653
HGNC:18210	Q96PD6
HGNC:23248	Q3SYC2
HGNC:23249	Q86VF5
HGNC:24862	Q13724
HGNC:9833	Q9UQ07
HGNC:28207	Q86VX9
HGNC:25020	Q7L1V2
HGNC:29177	Q7Z3U7
HGNC:7198	Q86VD1
HGNC:23573	Q9Y6X9
HGNC:23572	Q14149
HGNC:23485	Q8TE76
HGNC:16989	Q9UBU8
HGNC:16849	Q15014
HGNC:25852	Q5T089
HGNC:30166	Q502X0
HGNC:29807	Q6PF18
HGNC:24001	Q8NDC4
HGNC:17841	Q5VZ52
HGNC:7199	P00540
HGNC:27087	Q8NHV5
HGNC:25235	Q9UJG1
HGNC:28381	Q8NHP6
HGNC:25078	O75425
HGNC:7200	Q9HCE1
HGNC:7201	Q9BXT6
HGNC:21063	Q6UVY6
HGNC:21606	Q9Y5U8
HGNC:44205	P0DKB6
HGNC:24515	O95563
HGNC:7207	O75352
HGNC:7208	O75970
HGNC:29619	Q2M385
HGNC:7211	P29372
HGNC:7214	Q99547
HGNC:29810	Q99549
HGNC:7215	Q99550
HGNC:7213	O00566
HGNC:7216	P34949
HGNC:13937	O95866
HGNC:7217	P40238
HGNC:16002	Q8TAP9
HGNC:25934	Q8N594
HGNC:7218	P05164
HGNC:7219	Q00013
HGNC:7220	Q14168
HGNC:7221	Q13368
HGNC:13680	Q96JB8
HGNC:26542	Q5T2T1
HGNC:15988	Q53F39
HGNC:1306	O15442
HGNC:1180	Q15777
HGNC:30321	Q6WCQ1
HGNC:7223	P25325
HGNC:7224	P39210
HGNC:26827	Q2QL34
HGNC:28177	Q567V2
HGNC:7225	P25189
HGNC:7226	O95297
HGNC:3496	O60487
HGNC:27279	Q6UWV2
HGNC:4975	Q95460
HGNC:1304	Q8TCY5
HGNC:21232	Q96G30
HGNC:7227	O14807
HGNC:7228	P22897
HGNC:16875	Q9UBG0
HGNC:7230	P49959
HGNC:25478	Q8N565
HGNC:24549	Q9Y605
HGNC:28796	Q96HT8
HGNC:15866	Q9NV56
HGNC:29626	Q8TDS7
HGNC:30694	Q86SM8
HGNC:24828	Q96AM1
HGNC:24829	Q86SM5
HGNC:17962	Q96LB2
HGNC:17983	Q96LB1
HGNC:17980	Q96LB0
HGNC:17617	Q96LA9
HGNC:28469	Q9BV20
HGNC:48649	P0DMT0
HGNC:26202	Q6IN84
HGNC:16352	Q9UI43
HGNC:18485	Q9HC36
HGNC:30817	Q6NTE8
HGNC:24121	Q9BYG7
HGNC:26958	Q8NDA8
HGNC:27936	A6NES4
HGNC:26857	Q7Z745
HGNC:42976	Q6ZUA9
HGNC:27814	A6NGR9
HGNC:24802	Q68CQ1
HGNC:16125	Q9H579
HGNC:26287	Q5TGP6
HGNC:14275	Q9BYD6
HGNC:14056	Q5T653
HGNC:10379	P09001
HGNC:14276	Q9BYD3
HGNC:14277	Q9BYD2
HGNC:14055	Q7Z7H8
HGNC:14042	Q9Y3B7
HGNC:10378	P52815
HGNC:14278	Q9BYD1
HGNC:14279	Q6P1L8
HGNC:14054	Q9P015
HGNC:14476	Q9NX20
HGNC:14053	Q9NRX2
HGNC:14477	Q9H0U6
HGNC:14052	P49406
HGNC:14478	Q9BYC9
HGNC:14479	Q7Z2W9
HGNC:14480	Q9NWU5
HGNC:10322	Q16540
HGNC:14037	Q96A35
HGNC:14483	Q9P0M9
HGNC:14484	Q13084
HGNC:14036	Q8TCC3
HGNC:14035	Q9BYC8
HGNC:14487	O75394
HGNC:14488	Q9BQ48
HGNC:14489	Q9NZE8
HGNC:14490	Q9P0J6
HGNC:14034	Q9BZE1
HGNC:14033	Q96DV4
HGNC:14027	Q9NYK5
HGNC:14491	Q9NQ50
HGNC:14492	Q8IXM3
HGNC:14493	Q9Y6G3
HGNC:14517	Q8N983
HGNC:16650	Q9H9J2
HGNC:16651	Q9BRJ2
HGNC:1192	Q9H2W6
HGNC:16652	Q9HD33
HGNC:16653	Q96GC5
HGNC:1176	Q13405
HGNC:16654	Q8N5N7
HGNC:14044	Q4U2R6
HGNC:16655	Q86TS9
HGNC:16684	Q96EL3
HGNC:16685	Q6P161
HGNC:16686	Q7Z7F7
HGNC:14514	Q9BQC6
HGNC:5359	Q14197
HGNC:14495	Q9Y399
HGNC:14498	P82675
HGNC:14051	P82932
HGNC:14499	Q9Y2R9
HGNC:14501	P82933
HGNC:14502	P82664
HGNC:14050	P82912
HGNC:10380	O15235
HGNC:14049	O60783
HGNC:14504	P82914
HGNC:14048	Q9Y3D3
HGNC:14047	Q9Y2R5
HGNC:14515	Q9NVS2
HGNC:14516	Q9Y676
HGNC:16633	Q9Y3D5
HGNC:14046	P82921
HGNC:14508	P82650
HGNC:14509	Q9Y3D9
HGNC:14510	Q96EL2
HGNC:14511	P82663
HGNC:14045	Q9BYN8
HGNC:14512	Q92552
HGNC:14513	Q9Y2Q9
HGNC:8769	Q9NP92
HGNC:16632	Q92665
HGNC:16634	Q9Y291
HGNC:16618	P82930
HGNC:16635	P82673
HGNC:16631	P82909
HGNC:7234	Q96E11
HGNC:13785	Q9HD23
HGNC:14334	Q969V6
HGNC:29819	Q9ULH7
HGNC:18477	Q9UKD2
HGNC:7315	P11836
HGNC:7316	Q01362
HGNC:7317	Q96HJ5
HGNC:13371	Q96JQ5
HGNC:14284	Q96PG1
HGNC:13374	Q9H3V2
HGNC:13375	Q9H2W1
HGNC:14285	Q96DS6
HGNC:13378	Q9GZW8
HGNC:13380	Q9BY19
HGNC:13368	Q96PG2
HGNC:13370	Q9NXJ0
HGNC:16674	Q5J8X5
HGNC:30706	Q96JA4
HGNC:28573	Q8N5U1
HGNC:37636	Q3C1V0
HGNC:33741	Q6ZTZ1
HGNC:26266	Q6P1R3
HGNC:23370	Q96H12
HGNC:29383	Q8NCY6
HGNC:55184	A0A3B3IT52
HGNC:56248	A0A1W2PQ72
HGNC:7321	O60682
HGNC:14907	A6NI15
HGNC:7325	P43246
HGNC:7326	P20585
HGNC:7327	O15457
HGNC:7328	O43196
HGNC:7329	P52701
HGNC:7330	O43347
HGNC:18585	Q96DH6
HGNC:27905	Q68DK7
HGNC:25544	Q9HCI7
HGNC:7370	Q8N5Y2
HGNC:7371	Q13421
HGNC:7372	P08118
HGNC:10545	Q15800
HGNC:29663	Q1L6U9
HGNC:7373	P26038
HGNC:7376	P21757
HGNC:7377	Q9UJ68
HGNC:14133	Q9NZV6
HGNC:17061	Q9Y3D2
HGNC:27375	Q8IXL7
HGNC:21000	Q4VC12
HGNC:7380	P26927
HGNC:7381	Q04912
HGNC:4223	O14793
HGNC:29678	Q9BUK6
HGNC:7391	P28360
HGNC:7392	P35548
HGNC:7414	P00846
HGNC:7415	P03928
HGNC:7419	P00395
HGNC:7421	P00403
HGNC:7422	P00414
HGNC:7427	P00156
HGNC:7455	P03886
HGNC:7456	P03891
HGNC:7458	P03897
HGNC:7459	P03905
HGNC:7460	P03901
HGNC:7461	P03915
HGNC:7462	P03923
HGNC:7393	P04731
HGNC:7394	P07438
HGNC:7397	P04732
HGNC:7398	P04733
HGNC:7399	P13640
HGNC:7400	P80294
HGNC:31864	P0DM35
HGNC:14296	Q8N339
HGNC:7405	P80297
HGNC:7406	P02795
HGNC:7408	P25713
HGNC:18705	P47944
HGNC:7410	Q13330
HGNC:7411	O94776
HGNC:23784	Q9BTC8
HGNC:7413	Q13126
HGNC:26189	Q5VT66
HGNC:26064	Q969Z3
HGNC:7417	Q96DY7
HGNC:17586	Q9NZJ7
HGNC:17587	Q9Y6C9
HGNC:29121	Q9Y4B5
HGNC:7423	P56278
HGNC:29608	Q86UE4
HGNC:21463	Q99551
HGNC:30779	Q49AM1
HGNC:24258	Q96E29
HGNC:28785	Q7Z6M4
HGNC:7428	Q14872
HGNC:29535	Q9Y483
HGNC:29666	Q96DP5
HGNC:26945	Q9UDX5
HGNC:29510	Q15390
HGNC:28836	Q9H019
HGNC:21115	Q6P444
HGNC:32159	Q9BT17
HGNC:16239	Q9H4K7
HGNC:7432	P11586
HGNC:21055	Q6UB35
HGNC:7434	P13995
HGNC:31865	Q9H903
HGNC:7436	P42898
HGNC:7437	P49914
HGNC:25778	Q2M296
HGNC:7441	P46199
HGNC:29788	Q9H2K0
HGNC:27339	Q8NCU8
HGNC:7448	Q13496
HGNC:7449	Q13613
HGNC:7450	Q13614
HGNC:7451	Q13615
HGNC:7452	Q9NYA4
HGNC:7453	Q9Y217
HGNC:7454	Q9Y216
HGNC:16825	Q96EF0
HGNC:14596	Q96QG7
HGNC:25999	Q9NXD2
HGNC:24307	A4FU01
HGNC:18191	Q9C0I1
HGNC:26190	Q8NCE2
HGNC:7463	P48039
HGNC:7464	P49286
HGNC:19261	Q9Y2Z2
HGNC:3942	P42345
HGNC:25532	Q9NVV4
HGNC:15667	P58546
HGNC:7468	Q99707
HGNC:17971	Q9P0P8
HGNC:18734	P42285
HGNC:7469	O75570
HGNC:21051	Q9UGC7
HGNC:26784	Q9H3J6
HGNC:7473	Q9UBK8
HGNC:20443	O43312
HGNC:25094	Q765P7
HGNC:7467	P55157
HGNC:25457	Q8N3F0
HGNC:29789	Q9ULD2
HGNC:20595	Q5JR59
HGNC:7504	Q13505
HGNC:7506	O75431
HGNC:24812	Q5HYI7
HGNC:7508	P15941
HGNC:7512	Q02817
HGNC:7513	Q02505
HGNC:13384	Q9H195
HGNC:7514	Q99102
HGNC:7515	P98088
HGNC:7516	Q9HC84
HGNC:7517	Q6W4X9
HGNC:7518	Q8TAX7
HGNC:7519	NA
HGNC:7510	Q9UKN1
HGNC:7511	Q9H3R2
HGNC:14956	Q8N387
HGNC:15582	Q8WXI7
HGNC:16800	Q685J3
HGNC:14362	Q7Z5P9
HGNC:23282	Q8N307
HGNC:21661	Q5SSG8
HGNC:39755	E2RYF6
HGNC:30588	Q96DR8
HGNC:21666	Q3MIW9
HGNC:25762	Q969V5
HGNC:29814	Q96NY9
HGNC:7525	O15146
HGNC:22144	Q8IVN3
HGNC:7527	Q9UIF7
HGNC:25153	Q96EY5
HGNC:23368	Q9H7P6
HGNC:7529	P53602
HGNC:7530	Q03426
HGNC:7531	Q14764
HGNC:7532	P20591
HGNC:7533	P20592
HGNC:6761	Q05195
HGNC:14008	Q9BW11
HGNC:13906	Q14582
HGNC:7534	P50539
HGNC:7539	Q9NR99
HGNC:7541	P84157
HGNC:7542	Q9BRK3
HGNC:7544	Q96S97
HGNC:34548	A6NDP7
HGNC:7545	P10242
HGNC:7546	Q9BQG0
HGNC:7547	P10243
HGNC:7548	P10244
HGNC:7549	Q00872
HGNC:7550	Q14324
HGNC:7551	Q14896
HGNC:7552	Q13203
HGNC:30434	A2RUH7
HGNC:7553	P01106
HGNC:7554	Q99417
HGNC:23386	O75592
HGNC:19677	Q8TBZ2
HGNC:7555	P12524
HGNC:7559	P04198
HGNC:23172	Q8N699
HGNC:7562	Q99836
HGNC:16948	Q969H8
HGNC:17940	Q9P2K5
HGNC:7563	Q96EZ4
HGNC:7565	P13349
HGNC:7566	P23409
HGNC:17590	Q9HB07
HGNC:7567	P12882
HGNC:7572	Q9UKX2
HGNC:7573	P11055
HGNC:7574	Q9Y623
HGNC:7576	P13533
HGNC:7577	P12883
HGNC:15906	A7E2Y1
HGNC:7578	P13535
HGNC:7579	P35579
HGNC:7568	P35580
HGNC:7569	P35749
HGNC:7571	Q9UKX3
HGNC:23212	Q7Z406
HGNC:31073	Q9Y2K3
HGNC:7582	P05976
HGNC:7583	P10916
HGNC:7584	P08590
HGNC:7585	P12829
HGNC:7586	Q02045
HGNC:7587	P60660
HGNC:29823	P14649
HGNC:21719	Q01449
HGNC:15754	P24844
HGNC:29825	Q9BUA6
HGNC:29824	Q96A32
HGNC:16701	P19105
HGNC:29827	O14950
HGNC:21155	Q8WY64
HGNC:7590	Q15746
HGNC:16243	Q9H1R3
HGNC:29826	Q32MK0
HGNC:27972	Q86YV6
HGNC:33778	A6NI61
HGNC:52391	A0A1B0GTQ4
HGNC:14955	Q9NPC7
HGNC:7595	Q9UBC5
HGNC:7596	O43795
HGNC:7597	O00159
HGNC:7598	O94832
HGNC:7599	Q12965
HGNC:7600	O00160
HGNC:13880	B0I1T2
HGNC:13879	Q8N1T3
HGNC:7601	Q8NEV4
HGNC:15576	Q8WXR4
HGNC:7602	Q9Y4I1
HGNC:7603	Q9ULV0
HGNC:7604	Q9NQX4
HGNC:7605	Q9UM54
HGNC:7606	Q13402
HGNC:7607	Q6PIF6
HGNC:7608	B2RTY4
HGNC:7609	Q13459
HGNC:7593	Q9HD67
HGNC:7594	Q9UKN7
HGNC:14083	Q96JP2
HGNC:29822	Q9Y6X6
HGNC:31104	O95411|Q92614
HGNC:18150	Q8IUG5
HGNC:26234	Q96H55
HGNC:7610	Q99972
HGNC:16067	Q8IZQ8
HGNC:53429	A0A1B0GUC4
HGNC:7611	P15172
HGNC:3656	Q9NZM1
HGNC:7612	P15173
HGNC:7613	P52179
HGNC:7614	P54296
HGNC:26679	Q5VTT5
HGNC:19918	Q6NSJ0
HGNC:12399	Q9UBF9
HGNC:13752	Q9NP98
HGNC:1330	Q9NPC6
HGNC:18565	Q8TDC0
HGNC:23246	Q86TC9
HGNC:20178	Q86VE0
HGNC:1181	Q9Y2G1
HGNC:26316	Q96LU7
HGNC:19156	Q8NFW9
HGNC:29401	Q5VVJ2
HGNC:7622	Q01538
HGNC:7623	Q9UL68
HGNC:43444	P0CAP1
HGNC:30125	Q8WU39
HGNC:13108	P28698
HGNC:33830	Q08AG7
HGNC:33187	Q6P582
HGNC:25886	Q6NZ67
HGNC:29850	O75113
HGNC:29851	Q86UW6
HGNC:25037	Q5TBK1
HGNC:26916	Q92802
HGNC:29852	O15049
HGNC:16021	Q9Y5N5
HGNC:18704	P41227
HGNC:28125	Q9BSU3
HGNC:30782	Q9BXJ9
HGNC:26164	Q6N069
HGNC:15908	P61599
HGNC:25783	Q14CX7
HGNC:19844	Q147X3
HGNC:24340	Q5VZE5
HGNC:28212	Q9BRA0
HGNC:25845	Q86UY6
HGNC:29533	Q9GZZ1
HGNC:25875	Q9H7X0
HGNC:30252	Q93015
HGNC:736	Q02083
HGNC:14526	Q9Y3Q0
HGNC:23536	Q9UQQ1
HGNC:23219	Q58DX5
HGNC:7626	Q13506
HGNC:7627	Q15742
HGNC:26232	Q96AH0
HGNC:28412	Q9BQ15
HGNC:7629	E9PAV3|Q13765
HGNC:23290	Q9H009
HGNC:22196	O15069
HGNC:20967	Q96RE7
HGNC:23846	Q96BF6
HGNC:29831	O95544
HGNC:26404	Q4G0N4
HGNC:29832	Q6IA69
HGNC:621	Q13564
HGNC:25126	Q96HR8
HGNC:7631	P17050
HGNC:17174	Q9UJ70
HGNC:7632	P54802
HGNC:17378	Q9UK23
HGNC:17996	Q8N159
HGNC:25446	Q69YI7
HGNC:7634	Q13075
HGNC:19082	Q8IZF0
HGNC:33877	B1AL88
HGNC:30701	O75949
HGNC:30092	P43490
HGNC:20857	Q9H9S0
HGNC:24958	Q7Z5D8
HGNC:23106	Q6NSW7
HGNC:23044	Q8WY41
HGNC:23292	P60321
HGNC:22048	P60323
HGNC:16140	Q8TBE9
HGNC:19237	Q9NR45
HGNC:7637	P55209
HGNC:7638	Q9ULW6
HGNC:7639	Q99457
HGNC:7640	Q99733
HGNC:19968	Q96NT1
HGNC:7641	P54920
HGNC:15751	Q9H115
HGNC:21683	Q6IQ20
HGNC:7642	Q99747
HGNC:30450	Q6XQN6
HGNC:13395	O96009
HGNC:29916	Q9UHQ1
HGNC:7643	O43776
HGNC:26274	Q96I59
HGNC:7644	P49321
HGNC:7645	P18440
HGNC:7646	P11245
HGNC:18069	Q9UHE5
HGNC:30235	Q9UHF3
HGNC:26742	Q8N9F0
HGNC:23133	Q9BTE0
HGNC:29830	Q9H0A0
HGNC:28918	Q8WUY8
HGNC:22030	Q8N8M0
HGNC:30770	Q8N6N6
HGNC:15989	Q8NEY1
HGNC:15997	Q8IVL1
HGNC:15998	Q8IVL0
HGNC:25576	Q8IW45
HGNC:18453	Q8NCW5
HGNC:15625	A2RRP1
HGNC:50713	A0A0U1RRE5
HGNC:7648	Q8NFP9
HGNC:20681	Q6ZS30
HGNC:31928	Q6ZNJ1
HGNC:7650	P41271
HGNC:7652	O60934
HGNC:26088	Q3BBV0
HGNC:25076	Q9H094
HGNC:26550	Q96M43
HGNC:31988	Q5VWK0
HGNC:31990	Q3BBV2
HGNC:31991	P0DPF3
HGNC:31992	Q6P3W6
HGNC:31993	Q86T75
HGNC:24297	Q5TAG4
HGNC:25232	Q5TI25
HGNC:28791	Q8N660
HGNC:31999	A0A087WUL8
HGNC:32000	P0DPF2
HGNC:49571	B4DH59
HGNC:6746	Q14596
HGNC:7655	P61601
HGNC:7656	P13591
HGNC:7657	O15394
HGNC:2465	O14594
HGNC:24305	Q15021
HGNC:28952	P42695
HGNC:24304	Q9BPX3
HGNC:21904	Q86XI2
HGNC:1112	Q15003
HGNC:25071	Q6IBW4
HGNC:7658	Q09161
HGNC:7659	P52298
HGNC:25121	Q69YL0
HGNC:31795	A6PVI3
HGNC:24612	Q53F19
HGNC:33739	Q6ZVX7
HGNC:17597	Q9UBB6
HGNC:29260	Q6PIU2
HGNC:7660	P14598
HGNC:7661	P19878
HGNC:7662	Q15080
HGNC:7664	P16333
HGNC:7665	O43639
HGNC:7666	Q9Y2A7
HGNC:4862	P55160
HGNC:29847	O14513
HGNC:29321	Q9HCH0
HGNC:15486	Q9NZQ3
HGNC:7667	P19338
HGNC:26923	Q969V3
HGNC:29332	Q5T1S8
HGNC:7668	Q15788
HGNC:7669	Q15596
HGNC:7670	Q9Y6Q9
HGNC:7671	Q13772
HGNC:15909	Q9HCD5
HGNC:15936	Q14686
HGNC:21081	Q8NI08
HGNC:7672	O75376
HGNC:7673	Q9Y618
HGNC:6731	O76036
HGNC:6732	O95944
HGNC:19077	O14931
HGNC:42400	Q68D85
HGNC:3953	P62166
HGNC:17091	Q92542
HGNC:25525	Q9BTX1
HGNC:16909	O14777
HGNC:17619	Q9NXR1
HGNC:17620	Q9GZM8
HGNC:17592	Q9BT67
HGNC:18537	Q9NV92
HGNC:7675	Q99608
HGNC:26256	Q8TB73
HGNC:29838	Q9UHB4
HGNC:7678	Q00604
HGNC:7679	Q92597
HGNC:14460	Q9UN36
HGNC:14462	Q9UGV2
HGNC:14466	Q9ULP0
HGNC:7680	P52848
HGNC:7681	P52849
HGNC:7682	O95803
HGNC:20779	Q9H3R1
HGNC:7683	O15239
HGNC:7685	O43678
HGNC:7686	O95167
HGNC:7687	O00483
HGNC:29836	Q9NRX3
HGNC:7688	Q16718
HGNC:7690	P56556
HGNC:7691	O95182
HGNC:7692	P51970
HGNC:7693	Q16795
HGNC:7684	O95299
HGNC:20371	Q86Y39
HGNC:23987	Q9UI09
HGNC:17194	Q9P0J0
HGNC:7694	O14561
HGNC:18828	Q9Y375
HGNC:28086	Q8N183
HGNC:29918	Q9BU61
HGNC:21034	Q9P032
HGNC:15899	Q5TEU4
HGNC:28625	Q330K2
HGNC:28816	Q7L592
HGNC:33551	A1L188
HGNC:7695	O75438
HGNC:7697	O95178
HGNC:7698	O43676
HGNC:7699	O95168
HGNC:7700	O43674
HGNC:7701	O95139
HGNC:7702	P17568
HGNC:7703	O95169
HGNC:7704	Q9Y6M9
HGNC:7696	O96000
HGNC:20372	Q9NX14
HGNC:7705	O43677
HGNC:7706	O95298
HGNC:7707	P28331
HGNC:7708	O75306
HGNC:7710	O75489
HGNC:7711	O43181
HGNC:7712	O43920
HGNC:7713	O75380
HGNC:7714	O75251
HGNC:7715	O00217
HGNC:7716	P49821
HGNC:7717	P19404
HGNC:7719	P56181
HGNC:7720	P20929
HGNC:16932	O76041
HGNC:20983	Q8N987
HGNC:23746	Q7Z6G3
HGNC:15851	Q96P71
HGNC:24539	Q8NC96
HGNC:25528	Q9NVZ3
HGNC:9706	Q15223
HGNC:9707	Q92692
HGNC:17664	Q9NQS3
HGNC:19688	Q96NY8
HGNC:7723	Q8NHV4
HGNC:7727	P46934
HGNC:7728	Q96PU5
HGNC:7732	Q15843
HGNC:7733	Q14511
HGNC:7737	P12036
HGNC:7739	P07196
HGNC:7734	P07197
HGNC:17302	Q7Z3B1
HGNC:18448	Q96FI4
HGNC:18956	Q969S2
HGNC:24573	Q8TAT5
HGNC:7744	Q96PY6
HGNC:7745	P51955
HGNC:7746	P51956
HGNC:11399	P51957
HGNC:7748	Q6P3R8
HGNC:7749	Q9HC98
HGNC:13386	Q8TDX7
HGNC:13387	Q86SG6
HGNC:18591	Q8TD19
HGNC:18592	Q6ZWH5
HGNC:18593	Q8NG66
HGNC:12768	Q9H3P2
HGNC:24324	Q8WX92
HGNC:15934	Q8IXH7
HGNC:13974	P18615
HGNC:7750	Q92832
HGNC:7751	Q99435
HGNC:10663	O60524
HGNC:29001	O14524
HGNC:33700	A6NFY4
HGNC:30384	Q9UMX5
HGNC:7754	Q92859
HGNC:24496	Q6NW34
HGNC:7756	P48681
HGNC:14592	Q7Z628
HGNC:13823	Q8TDF5
HGNC:14644	Q8NC67
HGNC:7758	Q99519
HGNC:7759	Q9Y3R4
HGNC:7760	Q9UQ49
HGNC:21328	Q8WWR8
HGNC:7761	O76050
HGNC:35422	A8MQ27
HGNC:16156	Q9BR09
HGNC:25162	Q96EH8
HGNC:34410	Q96JN8
HGNC:7762	Q13562
HGNC:7763	Q15784
HGNC:13802	Q9HD90
HGNC:13804	Q96NK8
HGNC:7764	Q92886
HGNC:13805	Q9H2A3
HGNC:13806	Q9Y4Z2
HGNC:29433	Q5QGS0
HGNC:29557	Q0ZGT2
HGNC:7765	P21359
HGNC:7773	P35240
HGNC:29872	Q8NET5
HGNC:29866	O94856
HGNC:7774	O94916
HGNC:7775	O95644
HGNC:7776	Q13469
HGNC:25906	Q8NCF5
HGNC:7777	Q12968
HGNC:7778	Q14934
HGNC:7780	Q16621
HGNC:7781	Q14494
HGNC:7782	Q16236
HGNC:7783	Q9Y4A8
HGNC:7784	Q12857
HGNC:7785	O00712
HGNC:7786	P08651
HGNC:7787	Q16649
HGNC:52681	A0A5F9ZHS7
HGNC:7788	Q14938
HGNC:7794	P19838
HGNC:7795	Q00653
HGNC:7797	P25963
HGNC:7798	Q15653
HGNC:15671	Q8NI38
HGNC:7799	O00221
HGNC:7800	Q9UBC1
HGNC:29805	Q9BYH8
HGNC:7802	Q6P4R8
HGNC:15910	Q9Y697
HGNC:16287	Q9UMS0
HGNC:7803	Q12986
HGNC:18726	Q6ZNB6
HGNC:7804	P23511
HGNC:7805	P25208
HGNC:7806	Q13952
HGNC:14077	Q9NPG2
HGNC:20271	Q8NEJ9
HGNC:7807	Q8N5V2
HGNC:7808	P01138
HGNC:7809	P08138
HGNC:17646	Q96IV0
HGNC:18077	Q9NPE2
HGNC:25737	Q9H9Q4
HGNC:11075	O14745
HGNC:11076	Q15599
HGNC:19891	Q86UT5
HGNC:7817	Q02575
HGNC:7818	Q02577
HGNC:21576	Q6VVB1
HGNC:24731	Q8NBF2
HGNC:33751	Q5JS37
HGNC:26700	P0CG21
HGNC:14377	Q9NX24
HGNC:7820	Q6T4R5
HGNC:21021	Q5SYE7
HGNC:33737	Q5HYW2
HGNC:16784	Q9BZQ8
HGNC:25282	Q96TA1
HGNC:24130	Q86XR2
HGNC:18317	Q9BSH3
HGNC:7821	P14543
HGNC:13389	Q14112
HGNC:13390	Q9GZT8
HGNC:17838	Q9BYG3
HGNC:28646	Q8IY84
HGNC:14906	Q8N4C6
HGNC:7824	Q92982
HGNC:7825	Q9NZG7
HGNC:29163	Q9Y2I6
HGNC:24328	Q9Y221
HGNC:17043	Q7RTP0
HGNC:17044	Q8N8Q9
HGNC:27194	Q6NVV3
HGNC:25854	Q9H841
HGNC:25233	Q6P499
HGNC:28018	Q0D2K0
HGNC:28862	Q6KC79
HGNC:7827	Q9BPW8
HGNC:4179	O75323
HGNC:23619	Q9UFN0
HGNC:23641	Q9BS92
HGNC:18006	Q9Y2I1
HGNC:7828	Q86X76
HGNC:29878	Q9NQR4
HGNC:25743	Q4KMZ8
HGNC:16443	Q5VXU1
HGNC:26829	Q8N8D7
HGNC:16191	Q8IVV8
HGNC:29873	Q8N5F7
HGNC:25569	Q6ZUT1
HGNC:21584	Q5M9Q1
HGNC:17045	Q969G9
HGNC:17046	Q969F2
HGNC:7830	Q16617
HGNC:17899	Q9NYS0
HGNC:17898	Q9NYR9
HGNC:24739	Q17RQ9
HGNC:19374	O15226
HGNC:7833	P30414
HGNC:24975	Q15270
HGNC:31652	Q9UD57
HGNC:11825	P43699
HGNC:7835	O95096
HGNC:7836	Q8TAU0
HGNC:7837	Q9H2Z4
HGNC:2488	P52952
HGNC:32940	A6NCS4
HGNC:16364	O15522
HGNC:7838	Q99801
HGNC:951	P78367
HGNC:7839	P78426
HGNC:19321	Q9C056
HGNC:26328	A6NJ46
HGNC:19889	Q9NVX2
HGNC:14291	Q8N2Q7
HGNC:14290	Q8NFZ4
HGNC:14289	Q9NZ94
HGNC:14287	Q8N0W4
HGNC:15529	Q8NFZ3
HGNC:29858	Q9UBE8
HGNC:16058	Q9BYT8
HGNC:29889	Q7RTR2
HGNC:16412	Q9NPP4
HGNC:29933	Q86WI3
HGNC:14374	Q9C000
HGNC:22948	Q9NX02
HGNC:29887	P0DMW2
HGNC:16400	Q96P20
HGNC:22943	Q96MN2
HGNC:21269	P59047
HGNC:22944	P59044
HGNC:22947	Q8WX94
HGNC:22940	Q86W28
HGNC:22941	Q7RTR0
HGNC:21464	Q86W26
HGNC:22945	P59045
HGNC:22938	P59046
HGNC:22937	Q86W25
HGNC:22939	Q86W24
HGNC:29890	Q86UT6
HGNC:7842	P08949
