hgnc_id	uniprot_id	class_id	class_term
HGNC:28061	Q6NXP0	PC00060	calcium-binding protein
HGNC:20487	Q6NXP6	PC00198	reductase
HGNC:20487	Q6NXP6	PC00176	oxidoreductase
HGNC:20487	Q6NXP6	PC00262	metabolite interconversion enzyme
HGNC:16318	Q6NXS1	PC00183	phosphatase inhibitor
HGNC:16318	Q6NXS1	PC00095	protein-binding activity modulator
HGNC:16318	Q6NXS1	PC00184	phosphatase modulator
HGNC:33164	Q6NXT2	PC00118	histone
HGNC:33164	Q6NXT2	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:19305	Q6NXT4	PC00227	transporter
HGNC:24796	Q6NY19	PC00165	non-motor actin binding protein
HGNC:24796	Q6NY19	PC00085	cytoskeletal protein
HGNC:24796	Q6NY19	PC00041	actin or actin-binding cytoskeletal protein
HGNC:19355	Q6NYC1	PC00260	protein modifying enzyme
HGNC:9688	Q6NZI2	PC00150	membrane traffic protein
HGNC:25265	Q6NZY4	PC00031	RNA metabolism protein
HGNC:25265	Q6NZY4	PC00171	nucleic acid metabolism protein
HGNC:28437	Q6P087	PC00147	RNA processing factor
HGNC:28437	Q6P087	PC00171	nucleic acid metabolism protein
HGNC:28437	Q6P087	PC00031	RNA metabolism protein
HGNC:24427	Q6P093	PC00087	deacetylase
HGNC:24427	Q6P093	PC00262	metabolite interconversion enzyme
HGNC:24427	Q6P093	PC00121	hydrolase
HGNC:19035	Q6P0Q8	PC00167	non-receptor serine/threonine protein kinase
HGNC:19035	Q6P0Q8	PC00260	protein modifying enzyme
HGNC:20086	Q6P158	PC00032	RNA helicase
HGNC:20086	Q6P158	PC00171	nucleic acid metabolism protein
HGNC:20086	Q6P158	PC00031	RNA metabolism protein
HGNC:16685	Q6P161	PC00202	ribosomal protein
HGNC:16685	Q6P161	PC00263	translational protein
HGNC:29499	Q6P179	PC00153	metalloprotease
HGNC:29499	Q6P179	PC00190	protease
HGNC:29499	Q6P179	PC00260	protein modifying enzyme
HGNC:30244	Q6P1A2	PC00038	acetyltransferase
HGNC:30244	Q6P1A2	PC00220	transferase
HGNC:30244	Q6P1A2	PC00262	metabolite interconversion enzyme
HGNC:30041	Q6P1J6	PC00186	phospholipase
HGNC:30041	Q6P1J6	PC00143	lipase
HGNC:30041	Q6P1J6	PC00262	metabolite interconversion enzyme
HGNC:30041	Q6P1J6	PC00121	hydrolase
HGNC:26035	Q6P1K1	PC00227	transporter
HGNC:31394	Q6P1K8	PC00259	general transcription factor
HGNC:31394	Q6P1K8	PC00171	nucleic acid metabolism protein
HGNC:31394	Q6P1K8	PC00031	RNA metabolism protein
HGNC:16017	Q6P1L6	PC00248	C2H2 zinc finger transcription factor
HGNC:16017	Q6P1L6	PC00218	DNA-binding transcription factor
HGNC:16017	Q6P1L6	PC00264	gene-specific transcriptional regulator
HGNC:16017	Q6P1L6	PC00244	zinc finger transcription factor
HGNC:14279	Q6P1L8	PC00202	ribosomal protein
HGNC:14279	Q6P1L8	PC00263	translational protein
HGNC:10998	Q6P1M0	PC00258	secondary carrier transporter
HGNC:10998	Q6P1M0	PC00227	transporter
HGNC:6629	Q6P1M3	PC00151	membrane trafficking regulatory protein
HGNC:6629	Q6P1M3	PC00150	membrane traffic protein
HGNC:24241	Q6P1Q0	PC00258	secondary carrier transporter
HGNC:24241	Q6P1Q0	PC00227	transporter
HGNC:18272	Q6P1Q9	PC00155	methyltransferase
HGNC:18272	Q6P1Q9	PC00220	transferase
HGNC:18272	Q6P1Q9	PC00262	metabolite interconversion enzyme
HGNC:30086	Q6P1R4	PC00147	RNA processing factor
HGNC:30086	Q6P1R4	PC00171	nucleic acid metabolism protein
HGNC:30086	Q6P1R4	PC00031	RNA metabolism protein
HGNC:11536	Q6P1X5	PC00259	general transcription factor
HGNC:11536	Q6P1X5	PC00171	nucleic acid metabolism protein
HGNC:11536	Q6P1X5	PC00031	RNA metabolism protein
HGNC:29328	Q6P280	PC00248	C2H2 zinc finger transcription factor
HGNC:29328	Q6P280	PC00218	DNA-binding transcription factor
HGNC:29328	Q6P280	PC00264	gene-specific transcriptional regulator
HGNC:29328	Q6P280	PC00244	zinc finger transcription factor
HGNC:26924	Q6P2C0	PC00176	oxidoreductase
HGNC:26924	Q6P2C0	PC00262	metabolite interconversion enzyme
HGNC:2377	Q6P2C8	PC00217	transcription cofactor
HGNC:2377	Q6P2C8	PC00264	gene-specific transcriptional regulator
HGNC:17157	Q6P2E9	PC00145	mRNA capping factor
HGNC:17157	Q6P2E9	PC00171	nucleic acid metabolism protein
HGNC:17157	Q6P2E9	PC00147	RNA processing factor
HGNC:17157	Q6P2E9	PC00031	RNA metabolism protein
HGNC:25318	Q6P2I3	PC00121	hydrolase
HGNC:25318	Q6P2I3	PC00262	metabolite interconversion enzyme
HGNC:13415	Q6P2M8	PC00167	non-receptor serine/threonine protein kinase
HGNC:13415	Q6P2M8	PC00260	protein modifying enzyme
HGNC:25099	Q6P2P2	PC00260	protein modifying enzyme
HGNC:17340	Q6P2Q9	PC00148	RNA splicing factor
HGNC:17340	Q6P2Q9	PC00171	nucleic acid metabolism protein
HGNC:17340	Q6P2Q9	PC00147	RNA processing factor
HGNC:17340	Q6P2Q9	PC00031	RNA metabolism protein
HGNC:7748	Q6P3R8	PC00167	non-receptor serine/threonine protein kinase
HGNC:7748	Q6P3R8	PC00260	protein modifying enzyme
HGNC:26305	Q6P3V2	PC00248	C2H2 zinc finger transcription factor
HGNC:26305	Q6P3V2	PC00218	DNA-binding transcription factor
HGNC:26305	Q6P3V2	PC00264	gene-specific transcriptional regulator
HGNC:26305	Q6P3V2	PC00244	zinc finger transcription factor
HGNC:26979	Q6P3W2	PC00072	chaperone
HGNC:19286	Q6P3W7	PC00167	non-receptor serine/threonine protein kinase
HGNC:19286	Q6P3W7	PC00260	protein modifying enzyme
HGNC:31665	Q6P461	PC00142	ligase
HGNC:31665	Q6P461	PC00262	metabolite interconversion enzyme
HGNC:16088	Q6P4A7	PC00068	primary active transporter
HGNC:16088	Q6P4A7	PC00227	transporter
HGNC:26215	Q6P4A8	PC00186	phospholipase
HGNC:26215	Q6P4A8	PC00143	lipase
HGNC:26215	Q6P4A8	PC00262	metabolite interconversion enzyme
HGNC:26215	Q6P4A8	PC00121	hydrolase
HGNC:19234	Q6P4F1	PC00111	glycosyltransferase
HGNC:19234	Q6P4F1	PC00220	transferase
HGNC:19234	Q6P4F1	PC00262	metabolite interconversion enzyme
HGNC:30546	Q6P4F2	PC00176	oxidoreductase
HGNC:30546	Q6P4F2	PC00262	metabolite interconversion enzyme
HGNC:15783	Q6P4F7	PC00257	GTPase-activating protein
HGNC:15783	Q6P4F7	PC00022	G-protein modulator
HGNC:15783	Q6P4F7	PC00095	protein-binding activity modulator
HGNC:7802	Q6P4R8	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:26891	Q6P531	PC00121	hydrolase
HGNC:26891	Q6P531	PC00262	metabolite interconversion enzyme
HGNC:14169	Q6P587	PC00121	hydrolase
HGNC:14169	Q6P587	PC00262	metabolite interconversion enzyme
HGNC:20717	Q6P597	PC00156	microtubule binding motor protein
HGNC:20717	Q6P597	PC00085	cytoskeletal protein
HGNC:20717	Q6P597	PC00157	microtubule or microtubule-binding cytoskeletal protein
HGNC:6648	Q6P5Q4	PC00041	actin or actin-binding cytoskeletal protein
HGNC:6648	Q6P5Q4	PC00085	cytoskeletal protein
HGNC:27610	Q6P5R6	PC00202	ribosomal protein
HGNC:27610	Q6P5R6	PC00263	translational protein
HGNC:17129	Q6P5W5	PC00258	secondary carrier transporter
HGNC:17129	Q6P5W5	PC00227	transporter
HGNC:17999	Q6P5Z2	PC00167	non-receptor serine/threonine protein kinase
HGNC:17999	Q6P5Z2	PC00260	protein modifying enzyme
HGNC:26782	Q6P656	PC00211	structural protein
HGNC:25996	Q6P6C2	PC00147	RNA processing factor
HGNC:25996	Q6P6C2	PC00171	nucleic acid metabolism protein
HGNC:25996	Q6P6C2	PC00031	RNA metabolism protein
HGNC:30488	Q6P9A2	PC00111	glycosyltransferase
HGNC:30488	Q6P9A2	PC00220	transferase
HGNC:30488	Q6P9A2	PC00262	metabolite interconversion enzyme
HGNC:18736	Q6P9F5	PC00234	ubiquitin-protein ligase
HGNC:18736	Q6P9F5	PC00260	protein modifying enzyme
HGNC:30692	Q6P9F7	PC00226	scaffold/adaptor protein
HGNC:21039	Q6P9G9	PC00248	C2H2 zinc finger transcription factor
HGNC:21039	Q6P9G9	PC00218	DNA-binding transcription factor
HGNC:21039	Q6P9G9	PC00264	gene-specific transcriptional regulator
HGNC:21039	Q6P9G9	PC00244	zinc finger transcription factor
HGNC:21918	Q6P9H5	PC00208	small GTPase
HGNC:21918	Q6P9H5	PC00020	G-protein
HGNC:21918	Q6P9H5	PC00095	protein-binding activity modulator
HGNC:30910	Q6PCB0	PC00103	extracellular matrix structural protein
HGNC:30910	Q6PCB0	PC00102	extracellular matrix protein
HGNC:26925	Q6PCB6	PC00203	serine protease
HGNC:26925	Q6PCB6	PC00190	protease
HGNC:26925	Q6PCB6	PC00260	protein modifying enzyme
HGNC:10995	Q6PCB7	PC00258	secondary carrier transporter
HGNC:10995	Q6PCB7	PC00227	transporter
HGNC:30465	Q6PCB8	PC00226	scaffold/adaptor protein
HGNC:25539	Q6PCD5	PC00234	ubiquitin-protein ligase
HGNC:25539	Q6PCD5	PC00260	protein modifying enzyme
HGNC:20898	Q6PCE3	PC00160	mutase
HGNC:20898	Q6PCE3	PC00135	isomerase
HGNC:20898	Q6PCE3	PC00262	metabolite interconversion enzyme
HGNC:16850	Q6PD62	PC00259	general transcription factor
HGNC:16850	Q6PD62	PC00171	nucleic acid metabolism protein
HGNC:16850	Q6PD62	PC00031	RNA metabolism protein
HGNC:26336	Q6PEW0	PC00203	serine protease
HGNC:26336	Q6PEW0	PC00190	protease
HGNC:26336	Q6PEW0	PC00260	protein modifying enzyme
HGNC:33760	Q6PEX3	PC00211	structural protein
HGNC:16690	Q6PEY0	PC00105	gap junction
HGNC:16690	Q6PEY0	PC00070	cell junction protein
HGNC:20765	Q6PEY2	PC00228	tubulin
HGNC:20765	Q6PEY2	PC00085	cytoskeletal protein
HGNC:20765	Q6PEY2	PC00157	microtubule or microtubule-binding cytoskeletal protein
HGNC:25827	Q6PF04	PC00248	C2H2 zinc finger transcription factor
HGNC:25827	Q6PF04	PC00218	DNA-binding transcription factor
HGNC:25827	Q6PF04	PC00264	gene-specific transcriptional regulator
HGNC:25827	Q6PF04	PC00244	zinc finger transcription factor
HGNC:26454	Q6PF06	PC00033	RNA methyltransferase
HGNC:26454	Q6PF06	PC00171	nucleic acid metabolism protein
HGNC:26454	Q6PF06	PC00031	RNA metabolism protein
HGNC:26597	Q6PF15	PC00226	scaffold/adaptor protein
HGNC:29023	Q6PFW1	PC00172	nucleotide kinase
HGNC:29023	Q6PFW1	PC00220	transferase
HGNC:29023	Q6PFW1	PC00137	kinase
HGNC:29023	Q6PFW1	PC00262	metabolite interconversion enzyme
HGNC:19703	Q6PHR2	PC00167	non-receptor serine/threonine protein kinase
HGNC:19703	Q6PHR2	PC00260	protein modifying enzyme
HGNC:21071	Q6PHW0	PC00198	reductase
HGNC:21071	Q6PHW0	PC00262	metabolite interconversion enzyme
HGNC:21071	Q6PHW0	PC00176	oxidoreductase
HGNC:28744	Q6PI25	PC00150	membrane traffic protein
HGNC:26446	Q6PI47	PC00226	scaffold/adaptor protein
HGNC:25538	Q6PI48	PC00047	aminoacyl-tRNA synthetase
HGNC:25538	Q6PI48	PC00263	translational protein
HGNC:15495	Q6PI73	PC00124	immunoglobulin receptor superfamily
HGNC:15495	Q6PI73	PC00090	defense/immunity protein
HGNC:29353	Q6PI77	PC00055	basic helix-loop-helix transcription factor
HGNC:29353	Q6PI77	PC00218	DNA-binding transcription factor
HGNC:29353	Q6PI77	PC00264	gene-specific transcriptional regulator
HGNC:7607	Q6PIF6	PC00040	actin binding motor protein
HGNC:7607	Q6PIF6	PC00085	cytoskeletal protein
HGNC:7607	Q6PIF6	PC00041	actin or actin-binding cytoskeletal protein
HGNC:20601	Q6PIS1	PC00227	transporter
HGNC:18861	Q6PIU1	PC00241	voltage-gated ion channel
HGNC:18861	Q6PIU1	PC00133	ion channel
HGNC:18861	Q6PIU1	PC00227	transporter
HGNC:29260	Q6PIU2	PC00087	deacetylase
HGNC:29260	Q6PIU2	PC00262	metabolite interconversion enzyme
HGNC:29260	Q6PIU2	PC00121	hydrolase
HGNC:13286	Q6PIW4	PC00166	non-motor microtubule binding protein
HGNC:13286	Q6PIW4	PC00085	cytoskeletal protein
HGNC:13286	Q6PIW4	PC00157	microtubule or microtubule-binding cytoskeletal protein
HGNC:26776	Q6PIY7	PC00174	nucleotidyltransferase
HGNC:26776	Q6PIY7	PC00220	transferase
HGNC:26776	Q6PIY7	PC00262	metabolite interconversion enzyme
HGNC:30698	Q6PIZ9	PC00090	defense/immunity protein
HGNC:20788	Q6PJF5	PC00203	serine protease
HGNC:20788	Q6PJF5	PC00190	protease
HGNC:20788	Q6PJF5	PC00260	protein modifying enzyme
HGNC:17660	Q6PJP8	PC00009	DNA metabolism protein
HGNC:17660	Q6PJP8	PC00171	nucleic acid metabolism protein
HGNC:26174	Q6PK18	PC00260	protein modifying enzyme
HGNC:28030	Q6PKC3	PC00176	oxidoreductase
HGNC:28030	Q6PKC3	PC00262	metabolite interconversion enzyme
HGNC:29531	Q6PKG0	PC00031	RNA metabolism protein
HGNC:29531	Q6PKG0	PC00171	nucleic acid metabolism protein
HGNC:19731	Q6PKH6	PC00092	dehydrogenase
HGNC:19731	Q6PKH6	PC00262	metabolite interconversion enzyme
HGNC:19731	Q6PKH6	PC00176	oxidoreductase
HGNC:30123	Q6PL18	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:1329	Q6PML9	PC00227	transporter
HGNC:31371	Q6PRD1	PC00021	G-protein coupled receptor
HGNC:31371	Q6PRD1	PC00197	transmembrane signal receptor
HGNC:20115	Q6Q0C1	PC00227	transporter
HGNC:26904	Q6Q4G3	PC00153	metalloprotease
HGNC:26904	Q6Q4G3	PC00190	protease
HGNC:26904	Q6Q4G3	PC00260	protein modifying enzyme
HGNC:17751	Q6Q6R5	PC00041	actin or actin-binding cytoskeletal protein
HGNC:17751	Q6Q6R5	PC00085	cytoskeletal protein
HGNC:17288	Q6Q788	PC00052	apolipoprotein
HGNC:17288	Q6Q788	PC00219	transfer/carrier protein
HGNC:24665	Q6Q8B3	PC00197	transmembrane signal receptor
HGNC:21356	Q6QEF8	PC00165	non-motor actin binding protein
HGNC:21356	Q6QEF8	PC00085	cytoskeletal protein
HGNC:21356	Q6QEF8	PC00041	actin or actin-binding cytoskeletal protein
HGNC:20113	Q6QHC5	PC00122	hydroxylase
HGNC:20113	Q6QHC5	PC00176	oxidoreductase
HGNC:20113	Q6QHC5	PC00262	metabolite interconversion enzyme
HGNC:20837	Q6QHF9	PC00175	oxidase
HGNC:20837	Q6QHF9	PC00262	metabolite interconversion enzyme
HGNC:20837	Q6QHF9	PC00176	oxidoreductase
HGNC:24669	Q6QHK4	PC00055	basic helix-loop-helix transcription factor
HGNC:24669	Q6QHK4	PC00218	DNA-binding transcription factor
HGNC:24669	Q6QHK4	PC00264	gene-specific transcriptional regulator
HGNC:19893	Q6QNK2	PC00021	G-protein coupled receptor
HGNC:19893	Q6QNK2	PC00197	transmembrane signal receptor
HGNC:34434	Q6R6M4	PC00081	cysteine protease
HGNC:34434	Q6R6M4	PC00190	protease
HGNC:34434	Q6R6M4	PC00260	protein modifying enzyme
HGNC:25529	Q6RFH5	PC00147	RNA processing factor
HGNC:25529	Q6RFH5	PC00171	nucleic acid metabolism protein
HGNC:25529	Q6RFH5	PC00031	RNA metabolism protein
HGNC:133	Q6S545	PC00150	membrane traffic protein
HGNC:33896	Q6S5H5	PC00150	membrane traffic protein
HGNC:16743	Q6S5L8	PC00226	scaffold/adaptor protein
HGNC:33895	Q6S8J3	PC00150	membrane traffic protein
HGNC:33893	Q6S8J7	PC00150	membrane traffic protein
HGNC:23245	Q6S9Z5	PC00248	C2H2 zinc finger transcription factor
HGNC:23245	Q6S9Z5	PC00218	DNA-binding transcription factor
HGNC:23245	Q6S9Z5	PC00264	gene-specific transcriptional regulator
HGNC:23245	Q6S9Z5	PC00244	zinc finger transcription factor
HGNC:19825	Q6SA08	PC00167	non-receptor serine/threonine protein kinase
HGNC:19825	Q6SA08	PC00260	protein modifying enzyme
HGNC:19841	Q6SJ96	PC00259	general transcription factor
HGNC:19841	Q6SJ96	PC00171	nucleic acid metabolism protein
HGNC:19841	Q6SJ96	PC00031	RNA metabolism protein
HGNC:17958	Q6SPF0	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:11108	Q6STE5	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:17074	Q6SZW1	PC00226	scaffold/adaptor protein
HGNC:32935	Q6T423	PC00258	secondary carrier transporter
HGNC:32935	Q6T423	PC00227	transporter
HGNC:23497	Q6T4P5	PC00181	phosphatase
HGNC:23497	Q6T4P5	PC00262	metabolite interconversion enzyme
HGNC:23497	Q6T4P5	PC00121	hydrolase
HGNC:30132	Q6TCH4	PC00021	G-protein coupled receptor
HGNC:30132	Q6TCH4	PC00197	transmembrane signal receptor
HGNC:30130	Q6TCH7	PC00021	G-protein coupled receptor
HGNC:30130	Q6TCH7	PC00197	transmembrane signal receptor
HGNC:24023	Q6TDP4	PC00226	scaffold/adaptor protein
HGNC:25947	Q6TFL4	PC00226	scaffold/adaptor protein
HGNC:19992	Q6U736	PC00021	G-protein coupled receptor
HGNC:19992	Q6U736	PC00197	transmembrane signal receptor
HGNC:23640	Q6U7Q0	PC00248	C2H2 zinc finger transcription factor
HGNC:23640	Q6U7Q0	PC00218	DNA-binding transcription factor
HGNC:23640	Q6U7Q0	PC00264	gene-specific transcriptional regulator
HGNC:23640	Q6U7Q0	PC00244	zinc finger transcription factor
HGNC:13811	Q6U841	PC00258	secondary carrier transporter
HGNC:13811	Q6U841	PC00227	transporter
HGNC:32583	Q6UB28	PC00153	metalloprotease
HGNC:32583	Q6UB28	PC00190	protease
HGNC:32583	Q6UB28	PC00260	protein modifying enzyme
HGNC:16130	Q6UDR6	PC00191	protease inhibitor
HGNC:16130	Q6UDR6	PC00095	protein-binding activity modulator
HGNC:26148	Q6UUV7	PC00217	transcription cofactor
HGNC:26148	Q6UUV7	PC00264	gene-specific transcriptional regulator
HGNC:16062	Q6UUV9	PC00217	transcription cofactor
HGNC:16062	Q6UUV9	PC00264	gene-specific transcriptional regulator
HGNC:18866	Q6UVM3	PC00133	ion channel
HGNC:18866	Q6UVM3	PC00227	transporter
HGNC:21063	Q6UVY6	PC00122	hydroxylase
HGNC:21063	Q6UVY6	PC00262	metabolite interconversion enzyme
HGNC:21063	Q6UVY6	PC00176	oxidoreductase
HGNC:20576	Q6UW02	PC00177	oxygenase
HGNC:20576	Q6UW02	PC00262	metabolite interconversion enzyme
HGNC:20576	Q6UW02	PC00176	oxidoreductase
HGNC:18386	Q6UW10	PC00212	surfactant
HGNC:18386	Q6UW10	PC00211	structural protein
HGNC:24093	Q6UW32	PC00112	growth factor
HGNC:24093	Q6UW32	PC00207	intercellular signal molecule
HGNC:8746	Q6UW60	PC00203	serine protease
HGNC:8746	Q6UW60	PC00190	protease
HGNC:8746	Q6UW60	PC00260	protein modifying enzyme
HGNC:34399	Q6UW78	PC00072	chaperone
HGNC:17470	Q6UW88	PC00112	growth factor
HGNC:17470	Q6UW88	PC00207	intercellular signal molecule
HGNC:17290	Q6UWB1	PC00197	transmembrane signal receptor
HGNC:30824	Q6UWB4	PC00203	serine protease
HGNC:30824	Q6UWB4	PC00190	protease
HGNC:30824	Q6UWB4	PC00260	protein modifying enzyme
HGNC:21250	Q6UWE3	PC00095	protein-binding activity modulator
HGNC:20366	Q6UWI4	PC00226	scaffold/adaptor protein
HGNC:25413	Q6UWL2	PC00100	extracellular matrix glycoprotein
HGNC:25413	Q6UWL2	PC00102	extracellular matrix protein
HGNC:28392	Q6UWM5	PC00090	defense/immunity protein
HGNC:15583	Q6UWM7	PC00110	glycosidase
HGNC:15583	Q6UWM7	PC00262	metabolite interconversion enzyme
HGNC:15583	Q6UWM7	PC00121	hydrolase
HGNC:26397	Q6UWN5	PC00197	transmembrane signal receptor
HGNC:29486	Q6UWN8	PC00191	protease inhibitor
HGNC:29486	Q6UWN8	PC00095	protein-binding activity modulator
HGNC:28639	Q6UWP2	PC00176	oxidoreductase
HGNC:28639	Q6UWP2	PC00262	metabolite interconversion enzyme
HGNC:26756	Q6UWP7	PC00042	acyltransferase
HGNC:26756	Q6UWP7	PC00220	transferase
HGNC:26756	Q6UWP7	PC00262	metabolite interconversion enzyme
HGNC:32929	Q6UWQ7	PC00112	growth factor
HGNC:32929	Q6UWQ7	PC00207	intercellular signal molecule
HGNC:28129	Q6UWU2	PC00104	galactosidase
HGNC:28129	Q6UWU2	PC00262	metabolite interconversion enzyme
HGNC:28129	Q6UWU2	PC00121	hydrolase
HGNC:27279	Q6UWV2	PC00161	myelin protein
HGNC:27279	Q6UWV2	PC00211	structural protein
HGNC:28757	Q6UWV7	PC00226	scaffold/adaptor protein
HGNC:33777	Q6UWW0	PC00219	transfer/carrier protein
HGNC:1865	Q6UWW8	PC00097	esterase
HGNC:1865	Q6UWW8	PC00262	metabolite interconversion enzyme
HGNC:1865	Q6UWW8	PC00121	hydrolase
HGNC:25842	Q6UWX4	PC00095	protein-binding activity modulator
HGNC:31397	Q6UWY2	PC00203	serine protease
HGNC:31397	Q6UWY2	PC00190	protease
HGNC:31397	Q6UWY2	PC00260	protein modifying enzyme
HGNC:24473	Q6UWY5	PC00211	structural protein
HGNC:18268	Q6UX01	PC00197	transmembrane signal receptor
HGNC:10664	Q6UX04	PC00072	chaperone
HGNC:17190	Q6UX06	PC00211	structural protein
HGNC:28326	Q6UX07	PC00111	glycosyltransferase
HGNC:28326	Q6UX07	PC00220	transferase
HGNC:28326	Q6UX07	PC00262	metabolite interconversion enzyme
HGNC:29455	Q6UX27	PC00124	immunoglobulin receptor superfamily
HGNC:29455	Q6UX27	PC00090	defense/immunity protein
HGNC:26131	Q6UX41	PC00124	immunoglobulin receptor superfamily
HGNC:26131	Q6UX41	PC00090	defense/immunity protein
HGNC:34490	Q6UX52	PC00124	immunoglobulin receptor superfamily
HGNC:34490	Q6UX52	PC00090	defense/immunity protein
HGNC:28276	Q6UX53	PC00155	methyltransferase
HGNC:28276	Q6UX53	PC00220	transferase
HGNC:28276	Q6UX53	PC00262	metabolite interconversion enzyme
HGNC:28714	Q6UX72	PC00111	glycosyltransferase
HGNC:28714	Q6UX72	PC00220	transferase
HGNC:28714	Q6UX72	PC00262	metabolite interconversion enzyme
HGNC:44208	Q6UX82	PC00226	scaffold/adaptor protein
HGNC:32930	Q6UXB1	PC00112	growth factor
HGNC:32930	Q6UXB1	PC00207	intercellular signal molecule
HGNC:19232	Q6UXB2	PC00074	chemokine
HGNC:19232	Q6UXB2	PC00083	cytokine
HGNC:19232	Q6UXB2	PC00207	intercellular signal molecule
HGNC:24591	Q6UXB4	PC00150	membrane traffic protein
HGNC:21245	Q6UXB8	PC00090	defense/immunity protein
HGNC:26177	Q6UXD7	PC00258	secondary carrier transporter
HGNC:26177	Q6UXD7	PC00227	transporter
HGNC:1143	Q6UXE8	PC00124	immunoglobulin receptor superfamily
HGNC:1143	Q6UXE8	PC00090	defense/immunity protein
HGNC:33849	Q6UXF7	PC00090	defense/immunity protein
HGNC:30455	Q6UXG3	PC00124	immunoglobulin receptor superfamily
HGNC:30455	Q6UXG3	PC00090	defense/immunity protein
HGNC:24176	Q6UXG8	PC00124	immunoglobulin receptor superfamily
HGNC:24176	Q6UXG8	PC00090	defense/immunity protein
HGNC:28150	Q6UXH1	PC00103	extracellular matrix structural protein
HGNC:28150	Q6UXH1	PC00102	extracellular matrix protein
HGNC:29426	Q6UXH8	PC00103	extracellular matrix structural protein
HGNC:29426	Q6UXH8	PC00102	extracellular matrix protein
HGNC:24554	Q6UXH9	PC00203	serine protease
HGNC:24554	Q6UXH9	PC00190	protease
HGNC:24554	Q6UXH9	PC00260	protein modifying enzyme
HGNC:12697	Q6UXI7	PC00103	extracellular matrix structural protein
HGNC:12697	Q6UXI7	PC00102	extracellular matrix protein
HGNC:29286	Q6UXK2	PC00125	immunoglobulin superfamily cell adhesion molecule
HGNC:29286	Q6UXK2	PC00069	cell adhesion molecule
HGNC:20980	Q6UXK5	PC00197	transmembrane signal receptor
HGNC:6004	Q6UXL0	PC00197	transmembrane signal receptor
HGNC:30991	Q6UXM1	PC00197	transmembrane signal receptor
HGNC:33752	Q6UXN7	PC00068	primary active transporter
HGNC:33752	Q6UXN7	PC00227	transporter
HGNC:28826	Q6UXN9	PC00155	methyltransferase
HGNC:28826	Q6UXN9	PC00220	transferase
HGNC:28826	Q6UXN9	PC00262	metabolite interconversion enzyme
HGNC:34522	Q6UXS0	PC00150	membrane traffic protein
HGNC:19004	Q6UXS9	PC00190	protease
HGNC:19004	Q6UXS9	PC00260	protein modifying enzyme
HGNC:26971	Q6UXT9	PC00203	serine protease
HGNC:26971	Q6UXT9	PC00190	protease
